item_id,user_id,rating,timestamp,gender,category,brand,year,month,quantity,unitprice,amount
5748,74393,5,42166,Female,Portable Audio & Video,Mpow,2015,6,7,6974,48818
5009,400389,5,42166,Female,Headphones,Mpow,2015,6,8,5196,41568
6662,485502,5,42167,Male,Home Audio,EldHus,2015,6,10,8669,86690
154,485506,5,42167,Female,Headphones,EldHus,2015,6,5,6013,30065
17,485508,5,42167,Female,Camera,Fujifilm,2015,6,8,8583,68664
3625,485528,5,42167,Female,Home Audio,Bose,2015,6,7,8605,60235
3403,485531,5,42167,Female,Headphones,EldHus,2015,6,10,5567,55670
2868,485550,3,42167,Female,Camera,Samsung,2015,6,7,5616,39312
1423,485577,5,42167,Female,Camera,Kodak,2015,6,5,7037,35185
4079,485602,5,42167,Female,Portable Audio & Video,DBPOWER,2015,6,5,8571,42855
2880,55506,5,42167,Female,Headphones,TaoTronics,2015,6,5,5518,27590
1958,485641,3,42167,Female,Headphones,Sennheiser,2015,6,10,6254,62540
6688,485692,5,42167,Female,Car Electronics & GPS,EINCAR,2015,6,5,8327,41635
3229,485705,5,42167,Female,Accessories & Supplies,Etre Jeune,2015,6,7,8454,59178
5748,485707,5,42167,Female,Portable Audio & Video,Mpow,2015,6,7,9418,65926
6689,485790,2,42167,Female,Headphones,Mpow,2015,6,10,5871,58710
3539,485797,4,42167,Female,Accessories & Supplies,EldHus,2015,6,5,6138,30690
2031,172012,5,42167,Female,Computers & Accessories,Logitech,2015,6,7,9569,66983
1124,485854,5,42167,Male,Computers & Accessories,Logitech,2015,6,5,6148,30740
259,485926,4,42167,Male,Headphones,Sennheiser,2015,6,6,7109,42654
6328,485997,5,42167,Female,Home Audio,TaoTronics,2015,6,8,7135,57080
5272,230557,5,42167,Female,Headphones,Mpow,2015,6,8,7399,59192
3173,486082,4,42167,Female,Computers & Accessories,ViewSonic,2015,6,10,7358,73580
3049,486085,5,42167,Female,Accessories & Supplies,Jabra,2015,6,9,5634,50706
1750,486127,2,42168,Male,Accessories & Supplies,Jabra,2015,6,10,7662,76620
1124,305597,5,42168,Male,Computers & Accessories,Logitech,2015,6,9,5344,48096
580,231007,5,42168,Female,Camera,Savage,2015,6,7,5588,39116
1575,486232,5,42168,Male,Headphones,Sony,2015,6,10,6270,62700
3170,486239,1,42168,Female,Headphones,Pyle,2015,6,8,7716,61728
1604,486244,5,42168,Male,Television & Video,Panasonic,2015,6,8,5997,47976
6689,486249,5,42168,Female,Headphones,Mpow,2015,6,6,8087,48522
4028,486275,5,42168,Male,Camera,Fujifilm,2015,6,5,6613,33065
4407,361217,5,42168,Male,Camera,Fujifilm,2015,6,8,7861,62888
6123,486287,5,42168,Female,Computers & Accessories,Fintie,2015,6,9,9912,89208
5425,486338,4,42168,Male,Computers & Accessories,XShields,2015,6,9,5695,51255
5171,95975,4,42168,Female,Portable Audio & Video,Bose,2015,6,7,7486,52402
4539,486424,5,42168,Female,Accessories & Supplies,EldHus,2015,6,8,9495,75960
4539,486425,4,42168,Female,Accessories & Supplies,EldHus,2015,6,10,5369,53690
1473,305597,5,42168,Female,Accessories & Supplies,Etre Jeune,2015,6,5,8772,43860
5138,486481,5,42168,Female,Headphones,Bose,2015,6,9,7352,66168
3884,486484,5,42168,Male,Computers & Accessories,LSS,2015,6,5,8239,41195
1593,486500,5,42168,Female,Camera,Canon,2015,6,9,5482,49338
3173,483463,5,42168,Female,Computers & Accessories,ViewSonic,2015,6,9,7877,70893
3189,486586,5,42169,Female,Headphones,Etre Jeune,2015,6,10,8267,82670
3668,486641,5,42169,Female,Camera,Olympus,2015,6,7,8743,61201
4302,486644,4,42169,Female,Computers & Accessories,Apple,2015,6,5,7059,35295
4966,486653,5,42169,Female,Computers & Accessories,Plemo,2015,6,10,8897,88970
111,486709,5,42169,Female,Headphones,Panasonic,2015,6,6,9893,59358
6562,486740,5,42169,Female,Computers & Accessories,Apple,2015,6,5,6135,30675
3777,486751,5,42169,Female,Accessories & Supplies,Fintie,2015,6,10,6404,64040
5009,144606,4,42169,Female,Headphones,Mpow,2015,6,8,6135,49080
3106,486867,5,42169,Female,Computers & Accessories,Bose,2015,6,10,7406,74060
5580,486897,5,42169,Female,Headphones,JLAB,2015,6,7,5030,35210
1605,391061,5,42169,Female,Camera,Neewer,2015,6,8,5120,40960
5009,176731,5,42169,Female,Headphones,Mpow,2015,6,5,9250,46250
1125,487026,1,42169,Female,Home Audio,Pyle,2015,6,10,5688,56880
3572,40584,2,42169,Female,Computers & Accessories,Etre Jeune,2015,6,8,7411,59288
5407,487032,3,42169,Male,Computers & Accessories,HP,2015,6,6,7415,44490
5407,486958,5,42169,Male,Computers & Accessories,HP,2015,6,10,5815,58150
1286,448860,5,42169,Female,Camera,Nikon,2015,6,6,6603,39618
5748,487073,5,42169,Female,Portable Audio & Video,Mpow,2015,6,5,5388,26940
154,487074,5,42169,Female,Headphones,EldHus,2015,6,8,5731,45848
6926,189729,4,42169,Female,Portable Audio & Video,Philips,2015,6,6,7299,43794
5041,487149,5,42169,Male,Headphones,Bose,2015,6,5,7403,37015
5041,487153,5,42169,Male,Headphones,Bose,2015,6,7,7025,49175
4203,487156,5,42169,Female,Headphones,Bose,2015,6,8,6955,55640
4869,487166,5,42169,Female,Computers & Accessories,Plemo,2015,6,7,9652,67564
5041,487174,5,42169,Male,Headphones,Bose,2015,6,10,9559,95590
4152,487185,3,42169,Male,Car Electronics & GPS,Garmin,2015,6,9,5498,49482
4848,487205,5,42169,Female,Computers & Accessories,Toshiba,2015,6,8,9248,73984
1575,487256,5,42169,Male,Headphones,Sony,2015,6,9,6607,59463
111,487258,3,42170,Female,Headphones,Panasonic,2015,6,9,5778,52002
5366,487297,5,42170,Male,Portable Audio & Video,Sony,2015,6,10,5438,54380
5257,487307,4,42170,Male,Headphones,Philips,2015,6,8,9511,76088
3967,82532,4,42170,Female,Camera,Olympus,2015,6,6,5192,31152
2993,487368,5,42170,Male,Computers & Accessories,Kensington,2015,6,9,9398,84582
2829,487369,5,42170,Male,Car Electronics & GPS,Garmin,2015,6,7,5327,37289
1124,487377,5,42170,Male,Computers & Accessories,Logitech,2015,6,6,5876,35256
5694,487379,5,42170,Female,Computers & Accessories,Fintie,2015,6,5,6110,30550
5041,487382,4,42170,Male,Headphones,Bose,2015,6,10,7878,78780
2488,487586,5,42170,Male,Headphones,Skullcandy,2015,6,8,7385,59080
5009,487598,5,42170,Female,Headphones,Mpow,2015,6,7,5357,37499
1250,346874,5,42170,Male,Security & Surveillance,Uniden,2015,6,8,7300,58400
4581,487609,5,42170,Female,Camera,Fintie,2015,6,8,9996,79968
4009,487619,5,42170,Female,Portable Audio & Video,DBPOWER,2015,6,9,8975,80775
272,487635,2,42170,Female,Headphones,EldHus,2015,6,7,9775,68425
6689,304276,5,42170,Female,Headphones,Mpow,2015,6,5,6193,30965
1564,487689,5,42170,Female,Camera,Savage,2015,6,8,5984,47872
6632,487710,3,42170,Male,Car Electronics & GPS,EINCAR,2015,6,6,8664,51984
1882,487728,5,42170,Female,Headphones,JLAB,2015,6,10,6526,65260
79,487776,5,42170,Female,Accessories & Supplies,Etre Jeune,2015,6,5,9933,49665
3810,487491,5,42170,Female,Headphones,ebasy,2015,6,5,5887,29435
3539,487833,5,42170,Female,Accessories & Supplies,EldHus,2015,6,10,5524,55240
5081,487834,5,42170,Female,Accessories & Supplies,Etre Jeune,2015,6,5,5975,29875
4302,487858,5,42170,Female,Computers & Accessories,Apple,2015,6,10,6128,61280
3229,442412,5,42170,Female,Accessories & Supplies,Etre Jeune,2015,6,5,6788,33940
6718,488054,3,42170,Female,Headphones,Skullcandy,2015,6,10,7997,79970
1105,488069,5,42170,Male,Car Electronics & GPS,Garmin,2015,6,9,6966,62694
6689,488075,5,42171,Female,Headphones,Mpow,2015,6,8,7235,57880
6689,488082,3,42171,Female,Headphones,Mpow,2015,6,6,8481,50886
3189,488170,5,42171,Female,Headphones,Etre Jeune,2015,6,8,5031,40248
2903,488189,5,42171,Female,Computers & Accessories,Jabra,2015,6,9,8692,78228
5009,488194,5,42171,Female,Headphones,Mpow,2015,6,10,9048,90480
1861,488196,3,42171,Female,Accessories & Supplies,EldHus,2015,6,5,7510,37550
5041,20948,5,42171,Male,Headphones,Bose,2015,6,10,6131,61310
5146,488293,5,42171,Female,Headphones,Jabra,2015,6,8,8590,68720
1423,488342,5,42171,Female,Camera,Kodak,2015,6,9,6302,56718
5354,488391,4,42171,Female,Computers & Accessories,Fintie,2015,6,6,7233,43398
6871,488398,4,42171,Female,Headphones,Etre Jeune,2015,6,8,6544,52352
3643,488400,5,42171,Female,Computers & Accessories,Fintie,2015,6,9,5650,50850
3979,488417,5,42171,Female,Camera,Fujifilm,2015,6,8,5083,40664
5988,199665,2,42171,Female,Car Electronics & GPS,EINCAR,2015,6,6,5269,31614
6437,488482,5,42171,Male,Headphones,TaoTronics,2015,6,7,6876,48132
4177,488497,5,42171,Female,Television & Video,Toshiba,2015,6,10,9611,96110
1575,488501,4,42171,Male,Headphones,Sony,2015,6,10,9897,98970
1575,236390,5,42171,Male,Headphones,Sony,2015,6,9,5190,46710
3572,488513,4,42171,Female,Computers & Accessories,Etre Jeune,2015,6,5,5292,26460
1575,488520,3,42171,Male,Headphones,Sony,2015,6,10,5439,54390
5812,488536,5,42171,Male,Headphones,TaoTronics,2015,6,5,7382,36910
3576,488580,4,42171,Female,Accessories & Supplies,ebasy,2015,6,7,5712,39984
6687,488630,3,42171,Female,Headphones,Mpow,2015,6,5,8444,42220
2356,488694,5,42171,Male,Headphones,Skullcandy,2015,6,6,7926,47556
6726,488723,5,42171,Female,Camera,Polaroid,2015,6,5,9718,48590
259,488743,2,42171,Male,Headphones,Sennheiser,2015,6,5,6965,34825
5209,488746,5,42171,Female,Camera,Neewer,2015,6,6,9904,59424
4373,123553,5,42171,Female,Home Audio,Samsung,2015,6,5,8201,41005
5405,488789,5,42171,Female,Computers & Accessories,Apple,2015,6,6,9653,57918
1124,488850,1,42171,Male,Computers & Accessories,Logitech,2015,6,8,8818,70544
3384,488871,4,42171,Female,Camera,Fujifilm,2015,6,6,8229,49374
3403,319441,3,42172,Female,Headphones,EldHus,2015,6,5,6509,32545
2880,96451,5,42172,Female,Headphones,TaoTronics,2015,6,10,8438,84380
5407,488947,4,42172,Male,Computers & Accessories,HP,2015,6,5,9636,48180
5405,488954,5,42172,Female,Computers & Accessories,Apple,2015,6,8,8712,69696
2355,488956,1,42172,Male,Headphones,Skullcandy,2015,6,10,8107,81070
4385,488961,4,42172,Male,Camera,Pyle,2015,6,7,7462,52234
17,488975,1,42172,Female,Camera,Fujifilm,2015,6,7,8845,61915
259,489051,5,42172,Male,Headphones,Sennheiser,2015,6,9,8541,76869
3150,489053,5,42172,Male,Headphones,Philips,2015,6,7,7187,50309
5893,489066,5,42172,Female,Headphones,Mpow,2015,6,10,5176,51760
259,489070,4,42172,Male,Headphones,Sennheiser,2015,6,10,8182,81820
111,489092,2,42172,Female,Headphones,Panasonic,2015,6,7,9550,66850
4811,489147,5,42172,Male,Accessories & Supplies,Jabra,2015,6,8,6380,51040
3572,489153,5,42172,Female,Computers & Accessories,Etre Jeune,2015,6,9,6209,55881
1575,489157,3,42172,Male,Headphones,Sony,2015,6,6,9505,57030
5171,489162,5,42172,Female,Portable Audio & Video,Bose,2015,6,5,9966,49830
1911,489240,5,42172,Female,Headphones,Sennheiser,2015,6,6,7058,42348
1670,489294,5,42172,Female,Headphones,Bose,2015,6,6,9578,57468
3896,162341,4,42172,Female,Camera,Savage,2015,6,10,5682,56820
2434,489464,5,42172,Female,Portable Audio & Video,Uniden,2015,6,6,9580,57480
5041,36209,5,42172,Male,Headphones,Bose,2015,6,7,6283,43981
4898,489564,5,42172,Female,Computers & Accessories,Fintie,2015,6,6,6458,38748
3630,234752,4,42172,Female,Computers & Accessories,Logitech,2015,6,10,7096,70960
3630,489579,1,42172,Female,Computers & Accessories,Logitech,2015,6,6,6898,41388
7163,489589,5,42172,Female,Accessories & Supplies,ebasy,2015,6,5,8168,40840
2434,395777,5,42173,Female,Portable Audio & Video,Uniden,2015,6,5,5718,28590
4689,489629,4,42173,Female,Portable Audio & Video,Pyle,2015,6,6,9465,56790
3212,489642,4,42173,Male,Headphones,Sennheiser,2015,6,6,5219,31314
6689,489670,5,42173,Female,Headphones,Mpow,2015,6,6,8709,52254
1945,454340,5,42173,Female,Camera,Kodak,2015,6,5,8029,40145
2540,489675,5,42173,Male,Headphones,JLAB,2015,6,5,6817,34085
4974,102344,4,42173,Male,Headphones,Sony,2015,6,5,5135,25675
5209,489681,5,42173,Female,Camera,Neewer,2015,6,6,5553,33318
3090,489718,3,42173,Female,Home Audio,Pyle,2015,6,10,5986,59860
3106,489724,5,42173,Female,Computers & Accessories,Bose,2015,6,6,9306,55836
5041,295018,5,42173,Male,Headphones,Bose,2015,6,6,5546,33276
5041,489750,5,42173,Male,Headphones,Bose,2015,6,9,5459,49131
6930,489811,5,42173,Female,Accessories & Supplies,EldHus,2015,6,5,5796,28980
5402,489826,1,42173,Female,Wearable Technology,Sony,2015,6,6,6482,38892
4518,489847,5,42173,Female,Portable Audio & Video,TaoTronics,2015,6,5,5532,27660
5748,489857,1,42173,Female,Portable Audio & Video,Mpow,2015,6,5,8342,41710
6562,33982,5,42173,Female,Computers & Accessories,Apple,2015,6,10,9974,99740
4389,489917,5,42173,Female,Accessories & Supplies,Sony,2015,6,5,8966,44830
251,489932,5,42173,Female,Camera,Kodak,2015,6,6,8549,51294
1575,490032,4,42173,Male,Headphones,Sony,2015,6,10,9790,97900
6568,490063,5,42173,Male,Camera,Samsung,2015,6,8,7475,59800
2355,490004,5,42173,Male,Headphones,Skullcandy,2015,6,6,8737,52422
6437,490088,5,42173,Male,Headphones,TaoTronics,2015,6,9,6709,60381
3364,490113,5,42173,Female,Camera,Canon,2015,6,6,5947,35682
6687,490154,5,42173,Female,Headphones,Mpow,2015,6,7,8287,58009
3189,490052,5,42173,Female,Headphones,Etre Jeune,2015,6,7,6894,48258
1861,490219,4,42173,Female,Accessories & Supplies,EldHus,2015,6,5,5029,25145
1861,489601,4,42173,Female,Accessories & Supplies,EldHus,2015,6,9,6099,54891
3403,490241,3,42173,Female,Headphones,EldHus,2015,6,7,5198,36386
5598,489678,5,42173,Male,Headphones,Sennheiser,2015,6,7,9539,66773
4355,490251,5,42173,Male,Headphones,Pyle,2015,6,7,6658,46606
2031,490258,5,42173,Female,Computers & Accessories,Logitech,2015,6,10,7186,71860
2031,490261,5,42173,Female,Computers & Accessories,Logitech,2015,6,6,7219,43314
2031,490264,5,42173,Female,Computers & Accessories,Logitech,2015,6,7,9552,66864
3384,490274,5,42173,Female,Camera,Fujifilm,2015,6,5,7372,36860
142,490328,5,42174,Female,Computers & Accessories,Linksys,2015,6,6,9346,56076
5041,490334,5,42174,Male,Headphones,Bose,2015,6,9,7252,65268
5041,4932,4,42174,Male,Headphones,Bose,2015,6,7,6870,48090
4898,490349,4,42174,Female,Computers & Accessories,Fintie,2015,6,6,9044,54264
2031,490439,1,42174,Female,Computers & Accessories,Logitech,2015,6,8,7555,60440
2792,376386,4,42174,Male,Car Electronics & GPS,Pyle,2015,6,9,8202,73818
3106,490464,5,42174,Female,Computers & Accessories,Bose,2015,6,10,7350,73500
6367,490496,5,42174,Female,Camera,Fujifilm,2015,6,6,9612,57672
2788,490538,5,42174,Male,Computers & Accessories,Sennheiser,2015,6,6,8532,51192
4858,490555,5,42174,Male,Computers & Accessories,XShields,2015,6,10,8762,87620
6345,490558,5,42174,Female,Television & Video,DBPOWER,2015,6,9,9055,81495
6238,490605,5,42174,Female,Camera,Fujifilm,2015,6,10,6158,61580
1367,490618,5,42174,Male,Computers & Accessories,Linksys,2015,6,8,6011,48088
1367,490620,2,42174,Male,Computers & Accessories,Linksys,2015,6,10,6427,64270
2569,462142,1,42174,Female,Camera,ViewSonic,2015,6,5,5106,25530
1575,490693,5,42174,Male,Headphones,Sony,2015,6,7,5261,36827
1575,490694,4,42174,Male,Headphones,Sony,2015,6,5,6951,34755
1575,490698,5,42174,Male,Headphones,Sony,2015,6,8,6957,55656
4906,490703,3,42174,Female,Camera,Fujifilm,2015,6,6,9065,54390
7049,490736,5,42174,Male,Portable Audio & Video,Bose,2015,6,10,9005,90050
6687,490742,4,42174,Female,Headphones,Mpow,2015,6,7,8147,57029
3293,490770,4,42174,Female,Security & Surveillance,Samsung,2015,6,9,8599,77391
1818,490780,5,42174,Female,Headphones,Bose,2015,6,5,8071,40355
5329,490860,5,42174,Female,Computers & Accessories,Apple,2015,6,6,5201,31206
6120,219011,4,42174,Female,Computers & Accessories,Logitech,2015,6,10,5210,52100
5270,488618,5,42174,Female,Headphones,TaoTronics,2015,6,5,6112,30560
5215,313508,5,42174,Male,Headphones,Bose,2015,6,6,9434,56604
1258,490605,5,42174,Female,Camera,Fujifilm,2015,6,8,9310,74480
5364,490960,2,42174,Female,Computers & Accessories,Apple,2015,6,6,7623,45738
3572,490971,3,42174,Female,Computers & Accessories,Etre Jeune,2015,6,5,5874,29370
111,491019,4,42175,Female,Headphones,Panasonic,2015,6,7,9544,66808
2868,491048,5,42175,Female,Camera,Samsung,2015,6,8,7247,57976
5748,491066,5,42175,Female,Portable Audio & Video,Mpow,2015,6,6,9601,57606
4177,491077,5,42175,Female,Television & Video,Toshiba,2015,6,9,6129,55161
3539,491093,5,42175,Female,Accessories & Supplies,EldHus,2015,6,5,8423,42115
2524,491100,5,42175,Male,Headphones,Sony,2015,6,6,5624,33744
2031,205674,2,42175,Female,Computers & Accessories,Logitech,2015,6,8,9170,73360
1806,384487,5,42175,Male,Headphones,Bose,2015,6,9,5749,51741
4581,491171,5,42175,Female,Camera,Fintie,2015,6,5,9842,49210
6328,491205,4,42175,Female,Home Audio,TaoTronics,2015,6,5,8433,42165
1661,491271,5,42175,Male,Computers & Accessories,Logitech,2015,6,5,7855,39275
638,137550,5,42175,Male,Car Electronics & GPS,Pyle,2015,6,9,8417,75753
1861,491301,5,42175,Female,Accessories & Supplies,EldHus,2015,6,5,8925,44625
5009,491306,2,42175,Female,Headphones,Mpow,2015,6,10,6920,69200
4858,491320,4,42175,Male,Computers & Accessories,XShields,2015,6,6,7232,43392
6687,491344,5,42175,Female,Headphones,Mpow,2015,6,8,5645,45160
1848,491361,5,42175,Female,Portable Audio & Video,Uniden,2015,6,5,9489,47445
3054,491363,4,42175,Female,Headphones,Sennheiser,2015,6,10,5600,56000
6632,491364,5,42175,Male,Car Electronics & GPS,EINCAR,2015,6,9,7225,65025
1605,491376,4,42175,Female,Camera,Neewer,2015,6,5,7083,35415
1605,491378,5,42175,Female,Camera,Neewer,2015,6,10,5732,57320
521,491382,5,42175,Male,Camera,Olympus,2015,6,7,7512,52584
2355,491388,5,42175,Male,Headphones,Skullcandy,2015,6,10,7106,71060
2129,491392,5,42175,Female,Television & Video,Samsung,2015,6,6,8143,48858
3572,491394,5,42175,Female,Computers & Accessories,Etre Jeune,2015,6,9,7926,71334
5041,491416,4,42175,Male,Headphones,Bose,2015,6,10,7972,79720
6043,491445,5,42175,Female,Computers & Accessories,Plemo,2015,6,8,6800,54400
3403,491448,5,42175,Female,Headphones,EldHus,2015,6,6,9671,58026
3660,491456,2,42175,Female,Headphones,Sony,2015,6,10,8416,84160
6689,491477,4,42175,Female,Headphones,Mpow,2015,6,9,9437,84933
1416,434597,5,42176,Female,Camera,Savage,2015,6,6,8277,49662
2903,75513,3,42176,Female,Computers & Accessories,Jabra,2015,6,7,5228,36596
2903,491623,5,42176,Female,Computers & Accessories,Jabra,2015,6,5,6475,32375
6437,491660,5,42176,Male,Headphones,TaoTronics,2015,6,5,6847,34235
6437,491663,5,42176,Male,Headphones,TaoTronics,2015,6,6,5369,32214
1124,491667,5,42176,Male,Computers & Accessories,Logitech,2015,6,8,5689,45512
7193,340774,5,42176,Female,Computers & Accessories,Fintie,2015,6,10,9691,96910
2129,491695,5,42176,Female,Television & Video,Samsung,2015,6,8,5546,44368
1780,491776,4,42176,Male,Computers & Accessories,Logitech,2015,6,6,9279,55674
5445,491797,5,42176,Female,Portable Audio & Video,Pyle,2015,6,10,5589,55890
2863,491889,5,42176,Male,Computers & Accessories,EldHus,2015,6,5,10000,50000
6356,491963,5,42176,Male,Camera,Olympus,2015,6,8,9032,72256
2922,468659,5,42176,Male,Camera,Nikon,2015,6,7,8615,60305
5041,20356,5,42176,Male,Headphones,Bose,2015,6,9,5158,46422
5041,491983,4,42176,Male,Headphones,Bose,2015,6,6,6317,37902
111,492016,5,42176,Female,Headphones,Panasonic,2015,6,9,9864,88776
111,492017,4,42176,Female,Headphones,Panasonic,2015,6,10,5967,59670
1661,492021,5,42176,Male,Computers & Accessories,Logitech,2015,6,9,5888,52992
2450,329920,5,42176,Female,Headphones,Sony,2015,6,5,9711,48555
3403,492046,5,42176,Female,Headphones,EldHus,2015,6,5,6415,32075
5364,73594,5,42176,Female,Computers & Accessories,Apple,2015,6,10,9828,98280
1575,81866,5,42176,Male,Headphones,Sony,2015,6,7,8911,62377
5009,492118,4,42176,Female,Headphones,Mpow,2015,6,9,5932,53388
5655,434597,5,42176,Female,Camera,Neewer,2015,6,7,8099,56693
6491,492137,4,42176,Male,Computers & Accessories,LSS,2015,6,5,7440,37200
1106,492162,1,42177,Female,Computers & Accessories,Linksys,2015,6,10,9066,90660
647,146368,5,42177,Male,Computers & Accessories,Logitech,2015,6,7,7200,50400
647,492204,5,42177,Male,Computers & Accessories,Logitech,2015,6,9,9936,89424
1575,492233,4,42177,Male,Headphones,Sony,2015,6,8,7127,57016
3403,492236,2,42177,Female,Headphones,EldHus,2015,6,10,8236,82360
4419,34034,5,42177,Male,Portable Audio & Video,Uniden,2015,6,8,9388,75104
1575,492250,3,42177,Male,Headphones,Sony,2015,6,6,8896,53376
1575,177338,2,42177,Male,Headphones,Sony,2015,6,8,5280,42240
1575,492251,1,42177,Male,Headphones,Sony,2015,6,5,8357,41785
5407,492324,5,42177,Male,Computers & Accessories,HP,2015,6,6,5683,34098
4858,492353,5,42177,Male,Computers & Accessories,XShields,2015,6,9,6466,58194
7092,135511,4,42177,Male,Headphones,Philips,2015,6,6,8280,49680
5138,492393,5,42177,Female,Headphones,Bose,2015,6,5,8364,41820
6396,492399,4,42177,Male,Headphones,Generic,2015,6,6,6679,40074
2355,492411,4,42177,Male,Headphones,Skullcandy,2015,6,7,5600,39200
6926,94431,5,42177,Female,Portable Audio & Video,Philips,2015,6,7,7334,51338
4468,226758,5,42177,Female,Portable Audio & Video,DBPOWER,2015,6,9,5842,52578
1911,492474,4,42177,Female,Headphones,Sennheiser,2015,6,7,5377,37639
1040,492475,5,42177,Female,Portable Audio & Video,Philips,2015,6,8,7131,57048
4922,492498,4,42177,Female,Headphones,TaoTronics,2015,6,5,9116,45580
5989,441467,3,42177,Female,Computers & Accessories,Plemo,2015,6,7,9205,64435
2031,398070,5,42177,Female,Computers & Accessories,Logitech,2015,6,8,9819,78552
2031,389943,5,42177,Female,Computers & Accessories,Logitech,2015,6,8,5337,42696
2031,492519,5,42177,Female,Computers & Accessories,Logitech,2015,6,7,6288,44016
3106,492618,5,42177,Female,Computers & Accessories,Bose,2015,6,8,7055,56440
3106,492519,5,42177,Female,Computers & Accessories,Bose,2015,6,9,8325,74925
3229,492648,5,42177,Female,Accessories & Supplies,Etre Jeune,2015,6,9,8149,73341
5948,492327,5,42177,Female,Headphones,JLAB,2015,6,5,8288,41440
5009,398074,5,42177,Female,Headphones,Mpow,2015,6,9,9635,86715
5717,492692,4,42177,Male,Camera,Funlux,2015,6,6,5652,33912
1242,447932,3,42177,Male,Headphones,Sennheiser,2015,6,10,7050,70500
111,492618,5,42177,Female,Headphones,Panasonic,2015,6,9,9531,85779
5749,492778,5,42177,Female,Car Electronics & GPS,Mpow,2015,6,7,8245,57715
5009,492814,4,42177,Female,Headphones,Mpow,2015,6,5,8881,44405
3090,492834,4,42177,Female,Home Audio,Pyle,2015,6,7,8078,56546
1124,492836,5,42177,Male,Computers & Accessories,Logitech,2015,6,5,7767,38835
7173,30213,4,42177,Female,Camera,Fujifilm,2015,6,8,8372,66976
6689,492903,4,42177,Female,Headphones,Mpow,2015,6,7,7654,53578
795,492949,5,42177,Female,Camera,Sony,2015,6,8,7292,58336
2178,493025,3,42178,Male,Headphones,Sennheiser,2015,6,5,5750,28750
2504,493047,5,42178,Female,Computers & Accessories,ebasy,2015,6,5,5343,26715
5364,493088,1,42178,Female,Computers & Accessories,Apple,2015,6,5,7614,38070
6328,493116,4,42178,Female,Home Audio,TaoTronics,2015,6,10,8718,87180
2544,493178,3,42178,Male,Headphones,JLAB,2015,6,7,7213,50491
18,493192,1,42178,Female,Camera,Sony,2015,6,6,8335,50010
3293,493204,4,42178,Female,Security & Surveillance,Samsung,2015,6,5,9619,48095
4737,493270,5,42178,Male,Computers & Accessories,Plemo,2015,6,7,6815,47705
4796,493279,5,42178,Female,Headphones,TaoTronics,2015,6,10,8406,84060
4446,358010,3,42178,Female,Headphones,TaoTronics,2015,6,10,6680,66800
5812,493357,4,42178,Male,Headphones,TaoTronics,2015,6,5,6495,32475
7213,65170,3,42178,Female,Headphones,Philips,2015,6,5,9942,49710
5146,264066,5,42178,Female,Headphones,Jabra,2015,6,5,6572,32860
3989,493504,5,42178,Male,Security & Surveillance,Uniden,2015,6,10,8793,87930
1560,493522,5,42178,Female,Accessories & Supplies,Sennheiser,2015,6,7,9117,63819
2792,493528,4,42178,Male,Car Electronics & GPS,Pyle,2015,6,9,8858,79722
6657,493536,5,42178,Male,Computers & Accessories,XShields,2015,6,8,6391,51128
1105,493570,4,42178,Male,Car Electronics & GPS,Garmin,2015,6,8,7573,60584
2355,431621,5,42178,Male,Headphones,Skullcandy,2015,6,10,7310,73100
5041,493631,5,42178,Male,Headphones,Bose,2015,6,5,9286,46430
1575,493664,5,42178,Male,Headphones,Sony,2015,6,7,7588,53116
1575,493666,2,42178,Male,Headphones,Sony,2015,6,5,6524,32620
1575,493669,5,42178,Male,Headphones,Sony,2015,6,5,9095,45475
4430,493678,1,42178,Male,Portable Audio & Video,Pyle,2015,6,7,8445,59115
6437,193573,5,42178,Male,Headphones,TaoTronics,2015,6,7,7421,51947
4397,493765,5,42178,Female,Portable Audio & Video,Pyle,2015,6,10,9684,96840
6689,493805,5,42178,Female,Headphones,Mpow,2015,6,10,8257,82570
3384,493810,5,42178,Female,Camera,Fujifilm,2015,6,6,8677,52062
5507,493842,5,42178,Female,Computers & Accessories,Plemo,2015,6,9,7367,66303
2031,493850,4,42178,Female,Computers & Accessories,Logitech,2015,6,6,6649,39894
5407,493878,5,42179,Male,Computers & Accessories,HP,2015,6,8,6816,54528
5407,493890,5,42179,Male,Computers & Accessories,HP,2015,6,10,8073,80730
6926,72850,4,42179,Female,Portable Audio & Video,Philips,2015,6,6,6073,36438
3403,493983,5,42179,Female,Headphones,EldHus,2015,6,10,9695,96950
7047,8051,3,42179,Female,Headphones,Philips,2015,6,8,7446,59568
5054,63551,4,42179,Female,Home Audio,TaoTronics,2015,6,10,5804,58040
647,494060,5,42179,Male,Computers & Accessories,Logitech,2015,6,5,5821,29105
2683,494117,4,42179,Female,Computers & Accessories,DBPOWER,2015,6,9,6067,54603
3630,494134,2,42179,Female,Computers & Accessories,Logitech,2015,6,10,6650,66500
2942,494147,5,42179,Female,Computers & Accessories,Fintie,2015,6,10,5073,50730
3411,494155,5,42179,Male,Headphones,JLAB,2015,6,7,8832,61824
4896,494163,4,42179,Male,Computers & Accessories,XShields,2015,6,6,9281,55686
5041,494188,5,42179,Male,Headphones,Bose,2015,6,9,6573,59157
1496,494191,3,42179,Female,Headphones,JLAB,2015,6,9,7004,63036
4581,494257,4,42179,Female,Camera,Fintie,2015,6,6,7595,45570
